id,x,y
2418,-446.339,425.085
2419,-425.085,425.085
2420,-403.831,425.085
2421,-382.576,425.085
2422,-361.322,425.085
2423,-340.068,425.085
2424,-318.814,425.085
2425,-297.559,425.085
2426,-276.305,425.085
2427,-255.051,425.085
2428,-233.797,425.085
2429,-212.542,425.085
2430,-191.288,425.085
2431,-170.034,425.085
2432,-148.78,425.085
2433,-127.525,425.085
2434,-106.271,425.085
2435,-85.017,425.085
2436,-63.763,425.085
2437,-42.508,425.085
2438,-21.254,425.085
2439,0,425.085
2440,21.254,425.085
2441,42.508,425.085
2442,63.763,425.085
2443,85.017,425.085
2444,106.271,425.085
2445,127.525,425.085
2446,148.78,425.085
2447,170.034,425.085
2448,191.288,425.085
2449,212.542,425.085
2450,233.797,425.085
2451,255.051,425.085
2452,276.305,425.085
2453,297.559,425.085
2454,318.814,425.085
2455,340.068,425.085
2456,361.322,425.085
2457,382.576,425.085
2458,403.831,425.085
2459,425.085,425.085
2460,446.339,425.085
2461,467.593,425.085
2462,-446.339,446.339
2463,-425.085,446.339
2464,-403.831,446.339
2465,-382.576,446.339
2466,-361.322,446.339
2467,-340.068,446.339
2468,-318.814,446.339
2469,-297.559,446.339
2470,-276.305,446.339
2471,-255.051,446.339
2472,-233.797,446.339
2473,-212.542,446.339
2474,-191.288,446.339
2475,-170.034,446.339
2476,-148.78,446.339
2477,-127.525,446.339
2478,-106.271,446.339
2479,-85.017,446.339
2480,-63.763,446.339
2481,-42.508,446.339
2482,-21.254,446.339
2483,0,446.339
2484,21.254,446.339
2485,42.508,446.339
2486,63.763,446.339
2487,85.017,446.339
2488,106.271,446.339
2489,127.525,446.339
2490,148.78,446.339
2491,170.034,446.339
2492,191.288,446.339
2493,212.542,446.339
2494,233.797,446.339
2495,255.051,446.339
2496,276.305,446.339
2497,297.559,446.339
2498,318.814,446.339
2499,340.068,446.339
2500,361.322,446.339
2501,382.576,446.339
2502,403.831,446.339
2503,425.085,446.339
2504,446.339,446.339
2505,-425.085,467.593
2506,-403.831,467.593
2507,-382.576,467.593
2508,-361.322,467.593
2509,-340.068,467.593
2510,-318.814,467.593
2511,-297.559,467.593
2512,-276.305,467.593
2513,-255.051,467.593
2514,-233.797,467.593
2515,-212.542,467.593
2516,-191.288,467.593
2517,-170.034,467.593
2518,-148.78,467.593
2519,-127.525,467.593
2520,-106.271,467.593
2521,-85.017,467.593
2522,-63.763,467.593
2523,-42.508,467.593
2524,-21.254,467.593
2525,0,467.593
2526,21.254,467.593
2527,42.508,467.593
2528,63.763,467.593
2529,85.017,467.593
2530,106.271,467.593
2531,127.525,467.593
2532,148.78,467.593
2533,170.034,467.593
2534,191.288,467.593
2535,212.542,467.593
2536,233.797,467.593
2537,255.051,467.593
2538,276.305,467.593
2539,297.559,467.593
2540,318.814,467.593
2541,340.068,467.593
2542,361.322,467.593
2543,382.576,467.593
2544,403.831,467.593
2545,425.085,467.593
2546,-403.831,488.847
2547,-382.576,488.847
2548,-361.322,488.847
2549,-340.068,488.847
2550,-318.814,488.847
2551,-297.559,488.847
2552,-276.305,488.847
2553,-255.051,488.847
2554,-233.797,488.847
2555,-212.542,488.847
2556,-191.288,488.847
2557,-170.034,488.847
2558,-148.78,488.847
2559,-127.525,488.847
2560,-106.271,488.847
2561,-85.017,488.847
2562,-63.763,488.847
2563,-42.508,488.847
2564,-21.254,488.847
2565,0,488.847
2566,21.254,488.847
2567,42.508,488.847
2568,63.763,488.847
2569,85.017,488.847
2570,106.271,488.847
2571,127.525,488.847
2572,148.78,488.847
2573,170.034,488.847
2574,191.288,488.847
2575,212.542,488.847
2576,233.797,488.847
2577,255.051,488.847
2578,276.305,488.847
2579,297.559,488.847
2580,318.814,488.847
2581,340.068,488.847
2582,361.322,488.847
2583,382.576,488.847
2584,403.831,488.847
2585,-361.322,510.102
2586,-340.068,510.102
2587,-318.814,510.102
2588,-297.559,510.102
2589,-276.305,510.102
2590,-255.051,510.102
2591,-233.797,510.102
2592,-212.542,510.102
2593,-191.288,510.102
2594,-170.034,510.102
2595,-148.78,510.102
2596,-127.525,510.102
2597,-106.271,510.102
2598,-85.017,510.102
2599,-63.763,510.102
2600,-42.508,510.102
2601,-21.254,510.102
2602,0,510.102
2603,21.254,510.102
2604,42.508,510.102
2605,63.763,510.102
2606,85.017,510.102
2607,106.271,510.102
2608,127.525,510.102
2609,148.78,510.102
2610,170.034,510.102
2611,191.288,510.102
2612,212.542,510.102
2613,233.797,510.102
2614,255.051,510.102
2615,276.305,510.102
2616,297.559,510.102
2617,318.814,510.102
2618,340.068,510.102
2619,361.322,510.102
2620,-318.814,531.356
2621,-297.559,531.356
2622,-276.305,531.356
2623,-255.051,531.356
2624,-233.797,531.356
2625,-212.542,531.356
2626,-191.288,531.356
2627,-170.034,531.356
2628,-148.78,531.356
2629,-127.525,531.356
2630,-106.271,531.356
2631,-85.017,531.356
2632,-63.763,531.356
2633,-42.508,531.356
2634,-21.254,531.356
2635,0,531.356
2636,21.254,531.356
2637,42.508,531.356
2638,63.763,531.356
2639,85.017,531.356
2640,106.271,531.356
2641,127.525,531.356
2642,148.78,531.356
2643,170.034,531.356
2644,191.288,531.356
2645,212.542,531.356
2646,233.797,531.356
2647,255.051,531.356
2648,276.305,531.356
2649,297.559,531.356
2650,318.814,531.356
2651,-276.305,552.61
2652,-255.051,552.61
2653,-233.797,552.61
2654,-212.542,552.61
2655,-191.288,552.61
2656,-170.034,552.61
2657,-148.78,552.61
2658,-127.525,552.61
2659,-106.271,552.61
2660,-85.017,552.61
2661,-63.763,552.61
2662,-42.508,552.61
2663,-21.254,552.61
2664,0,552.61
2665,21.254,552.61
2666,42.508,552.61
2667,63.763,552.61
2668,85.017,552.61
2669,106.271,552.61
2670,127.525,552.61
2671,148.78,552.61
2672,170.034,552.61
2673,191.288,552.61
2674,212.542,552.61
2675,233.797,552.61
2676,255.051,552.61
2677,276.305,552.61
2678,-255.051,573.864
2679,-233.797,573.864
2680,-212.542,573.864
2681,-191.288,573.864
2682,-170.034,573.864
2683,-148.78,573.864
2684,-127.525,573.864
2685,-106.271,573.864
2686,-85.017,573.864
2687,-63.763,573.864
2688,-42.508,573.864
2689,-21.254,573.864
2690,0,573.864
2691,21.254,573.864
2692,42.508,573.864
2693,63.763,573.864
2694,85.017,573.864
2695,106.271,573.864
2696,127.525,573.864
2697,148.78,573.864
2698,170.034,573.864
2699,191.288,573.864
2700,212.542,573.864
2701,233.797,573.864
2702,255.051,573.864
2703,-212.542,595.119
2704,-191.288,595.119
2705,-170.034,595.119
2706,-148.78,595.119
2707,-127.525,595.119
2708,-106.271,595.119
2709,-85.017,595.119
2710,-63.763,595.119
2711,-42.508,595.119
2712,-21.254,595.119
2713,0,595.119
2714,21.254,595.119
2715,42.508,595.119
2716,63.763,595.119
2717,85.017,595.119
2718,106.271,595.119
2719,127.525,595.119
2720,148.78,595.119
2721,170.034,595.119
2722,191.288,595.119
2723,212.542,595.119
2724,-170.034,616.373
2725,-148.78,616.373
2726,-127.525,616.373
2727,-106.271,616.373
2728,-85.017,616.373
2729,-63.763,616.373
2730,-42.508,616.373
2731,-21.254,616.373
2732,0,616.373
2733,21.254,616.373
2734,42.508,616.373
2735,63.763,616.373
2736,85.017,616.373
2737,106.271,616.373
2738,127.525,616.373
2739,148.78,616.373
2740,170.034,616.373
