crystal_id,C_pi0
126,1.063741488151449
127,1.0670597578539696
128,1.0498395577281645
129,1.0480271288060479
130,1.046375679987534
131,1.0759087155800333
132,1.038233105859016
133,1.078617806404977
134,1.0739691345320077
135,1.0442219196013298
136,1.0454958774776115
137,1.057555467439443
138,1.0385385553136537
139,1.0681894738026296
140,1.0894058698673112
141,1.06181377753158
142,1.0636061817368734
143,1.0601923137522433
144,1.0363380428355105
145,1.0608299343694556
146,1.0358612801636768
147,1.0617577382345431
148,1.067041378459884
149,1.0826997306175328
150,1.095214250365803
151,1.0511418124001388
152,1.0512580884380653
153,1.0489010485535604
154,1.0547145176974955
155,1.0
156,1.0
157,1.0
158,1.040968501570979
159,1.068229662405601
160,1.0965670587115022
161,1.0918188234559614
162,1.0892276591334673
163,1.0309764891144104
164,1.0691605754263394
165,1.0481525493472201
166,1.0634458891076017
167,1.0550675994846648
168,1.0663495695736411
169,1.0314867187109273
170,1.065488718925486
171,1.0178252528025176
172,1.0205319865018165
173,1.0897697718672312
174,1.0571497207260574
175,1.065856057640992
176,1.085513036132201
177,1.0463177264864152
178,1.0456145666311527
179,1.0330882274962159
180,1.0771972818804387
181,1.049134930969935
182,1.0515750211058927
183,1.0724416196732411
184,1.0457142852276358
185,1.0445459090728002
186,1.0586022451146722
187,1.05281312280099
188,1.0415478144868782
189,1.0597531349417697
190,1.072517636197111
191,1.0871934713989542
192,1.0448006943333275
193,1.0
194,1.0
195,1.0
196,1.0
197,1.1294052886290846
198,1.0427734157895674
199,1.0697224631313416
200,1.1148441225260262
201,1.0455499124913292
202,1.0835465814479568
203,1.0517836244265275
204,1.0661830643686507
205,1.0675773216023638
206,1.082975413414085
207,1.0711910128672044
208,1.0278271917706303
209,1.062544876432591
210,1.0537538783234095
211,1.0681749988301494
212,1.0555782971066001
213,1.044944640283769
214,1.0321972746557346
215,1.0977681314342265
216,1.0529071880372405
217,1.024673063276617
218,1.0592423920464957
219,1.0703645467157914
220,1.0905378135954893
221,1.0719543457774185
222,1.0734905917298658
223,1.0617353459126222
224,1.0653680730154782
225,1.0548965626173414
226,1.0625703961250383
227,1.0261628751662257
228,1.0524780926536665
229,1.0650114805269824
230,1.054261056914164
231,1.0644262883747717
232,1.058568141292017
233,1.0
234,1.0514931249020965
235,1.1046598061019406
236,1.0
237,1.0
238,1.0
239,1.0929868998427419
240,1.0273686065809178
241,1.057754795607629
242,1.0776708590792121
243,1.059469120571542
244,1.0455752688007292
245,1.0605278884029308
246,1.0489449860003117
247,1.0257126728881074
248,1.0451503471548433
249,1.0375399555238727
250,1.0683297016478976
251,1.0553838909979334
252,1.048536665126013
253,1.05276586856916
254,1.0365567804870965
255,1.052689001604654
256,1.076117073317066
257,1.0701952075276246
258,1.0280110462713599
259,1.076655807166345
260,1.0518410532114326
261,1.0511910579989936
262,1.0743275845670912
263,1.0578784871560236
264,1.0807859184815036
265,1.057300994213405
266,1.0557959458889814
267,1.0579348039451109
268,1.0463683436940328
269,1.0798074478715707
270,1.0729682626822585
271,1.0511690391156254
272,1.029614677146163
273,1.0676729768783244
274,1.0865260901724423
275,1.0493634366968845
276,1.0716326386505879
277,1.0664300289336726
278,1.1196828716707994
279,1.0
280,1.0
281,1.0948451863754383
282,1.0384752320195025
283,1.070891939517088
284,1.0547908782728241
285,1.0375475867469135
286,1.0629737833168287
287,1.0728771211433696
288,1.0799105956452584
289,1.0463298976375122
290,1.056561122370207
291,1.0522209231467643
292,1.0397960308182743
293,1.0936177398132778
294,1.0754762895239633
295,1.0762055774641854
296,1.0557020958266934
297,1.059652956238361
298,1.0368679228639406
299,1.0721594985966922
300,1.0479509723868325
301,1.0420636648812036
302,1.0817727649463698
303,1.0714667315971886
304,1.0117368215084082
305,1.0456053427055454
306,1.0604424877575336
307,1.0606708823669857
308,1.037683727075104
309,1.0540006400901518
310,1.081484716375506
311,1.0662322457810216
312,1.0552075846290183
313,1.0603088112607997
314,1.0730514404375993
315,1.0385627963682926
316,1.056239752495277
317,1.0832459370203449
318,1.0538508025528504
319,1.0412012387970255
320,1.0404988562506454
321,1.0700758995016755
322,1.0627872860202339
323,1.0
324,1.0
325,1.0
326,1.0972012916959772
327,1.036848825673514
328,1.1180177195966023
329,1.0728273477071733
330,1.0456671444974885
331,1.034498331053535
332,1.0617695349793674
333,1.0848961485260746
334,1.0774648382875478
335,1.0671905969050834
336,1.0707486827796584
337,1.0774258340419736
338,1.0807063757122428
339,1.0586724319274923
340,1.0640663363316427
341,1.0437968670981472
342,1.0619765835332609
343,1.0460254968215312
344,1.0839954775154421
345,1.0513259956582324
346,1.0862950515504384
347,1.0627434447933748
348,1.0549789158831462
349,1.0498740830632394
350,1.0623309615331027
351,1.0276128714746104
352,1.0460368809735427
353,1.042231773478297
354,1.0660348056770332
355,1.0622539364103143
356,1.0516680524051163
357,1.0511080689383214
358,1.0555711874962321
359,1.0491257324969139
360,1.0171855709550834
361,1.058041337559436
362,1.0420910086976996
363,1.0672379591959542
364,1.036475237350541
365,1.0785389564972994
366,1.0485955734746775
367,1.0
368,1.0637356019537125
369,1.0
370,1.1099578675956974
371,1.0
372,1.0
373,1.0931149065717736
374,1.0925833626002714
375,1.0672858229721218
376,1.0686581731794491
377,1.0505474457515944
378,1.0685869851026666
379,1.019222297653303
380,1.0662754518747408
381,1.033743846017976
382,1.0633004673945041
